id,name,expansion,color_identity,weight_hb_99,weight_hb_cmd,weight_sb_99,weight_sb_cmd
77471,Swamp,AFR,B,0,0,0,0
77472,Mountain,AFR,R,0,0,0,0
77473,Mountain,AFR,R,0,0,0,0
77474,Mountain,AFR,R,0,0,0,0
77475,Mountain,AFR,R,0,0,0,0
77476,Forest,AFR,G,0,0,0,0
77477,Forest,AFR,G,0,0,0,0
77478,Forest,AFR,G,0,0,0,0
77479,Forest,AFR,G,0,0,0,0
77480,Approach of the Second Sun,STA,W,36,36,36,36
77481,Day of Judgment,STA,W,18,18,18,18
77482,Defiant Strike,STA,W,27,18,27,18
77483,Divine Gambit,STA,W,27,27,27,27
77484,Ephemerate,STA,W,18,18,18,18
77485,Gift of Estates,STA,W,18,18,18,18
77486,Gods Willing,STA,W,36,27,36,27
77487,Mana Tithe,STA,W,18,18,18,18
77488,Revitalize,STA,W,18,18,18,18
77489,Swords to Plowshares,STA,W,45,45,45,45
77490,Teferi's Protection,STA,W,9,9,9,9
77491,Blue Sun's Zenith,STA,U,9,9,9,9
77492,Brainstorm,STA,U,45,27,45,27
77493,Compulsive Research,STA,U,9,9,9,9
77494,Counterspell,STA,U,45,45,45,45
77495,Memory Lapse,STA,U,45,36,45,36
77496,Mind's Desire,STA,U,45,45,45,45
77497,Negate,STA,U,18,18,18,18
77498,Opt,STA,U,27,27,27,27
77499,Strategic Planning,STA,U,27,27,27,27
77500,Tezzeret's Gambit,STA,U,9,9,9,9
77501,Time Warp,STA,U,27,45,27,45
77502,Whirlwind Denial,STA,U,9,18,9,18
77503,Agonizing Remorse,STA,B,27,27,27,27
77504,Crux of Fate,STA,B,27,27,27,27
77505,Dark Ritual,STA,B,45,45,45,45
77506,Demonic Tutor,STA,B,45,45,45,45
77507,Doom Blade,STA,B,45,45,45,45
77508,Duress,STA,B,9,9,9,9
77509,Eliminate,STA,B,27,27,27,27
77510,Inquisition of Kozilek,STA,B,45,45,45,45
77511,Sign in Blood,STA,B,27,27,27,27
77512,Tainted Pact,STA,B,18,18,18,18
77513,Tendrils of Agony,STA,B,36,36,36,36
77514,Village Rites,STA,B,9,9,9,9
77515,Chaos Warp,STA,R,36,36,36,36
77516,Claim the Firstborn,STA,R,36,36,36,36
77517,Faithless Looting,STA,R,45,45,45,45
77518,Grapeshot,STA,R,27,27,27,27
77519,Increasing Vengeance,STA,R,27,27,27,27
77520,Infuriate,STA,R,9,9,9,9
77521,Lightning Bolt,STA,R,45,45,45,45
77522,Mizzix's Mastery,STA,R,45,45,45,45
77523,Shock,STA,R,18,18,18,18
77524,Stone Rain,STA,R,27,27,27,27
77525,Thrill of Possibility,STA,R,9,9,9,9
77526,Urza's Rage,STA,R,9,9,9,9
77527,Abundant Harvest,STA,G,27,27,27,27
77528,Adventurous Impulse,STA,G,18,18,18,18
77529,Channel,STA,G,45,45,45,45
77530,Cultivate,STA,G,27,27,27,27
77531,Harmonize,STA,G,36,36,36,36
77532,Krosan Grip,STA,G,18,18,18,18
77533,Natural Order,STA,G,45,36,45,36
77534,Primal Command,STA,G,27,27,27,27
77535,Regrowth,STA,G,36,36,36,36
77536,Snakeskin Veil,STA,G,27,27,27,27
77537,Weather the Storm,STA,G,9,9,9,9
77538,Despark,STA,WB,27,27,27,27
77539,Electrolyze,STA,UR,45,45,45,45
77540,Growth Spiral,STA,UG,27,27,27,27
77541,Lightning Helix,STA,WR,45,45,45,45
77542,Putrefy,STA,BG,9,9,9,9
77657,Triumphant Reckoning,CMR,W,18,18,18,18
77870,Abomination of Llanowar,CMR,BG,9,9,9,9
77883,"Hamza, Guardian of Arashin",CMR,WG,27,9,27,9
78136,Trash for Treasure,2XM,R,36,36,36,36
78299,Blinkmoth Nexus,2XM,,9,6,9,6
78322,"Adeline, Resplendent Cathar",MID,W,36,1800,36,1200
78323,Ambitious Farmhand,MID,W,18,18,18,18
78325,Beloved Beggar,MID,W,9,9,9,9
78327,Bereaved Survivor,MID,W,9,9,9,9
78329,Blessed Defiance,MID,W,9,9,9,9
78330,Borrowed Time,MID,W,9,9,9,9
78331,Brutal Cathar,MID,WR,45,45,45,45
78333,Candlegrove Witch,MID,W,9,9,9,9
78334,Candletrap,MID,W,9,9,9,9
78335,Cathar Commando,MID,W,9,9,9,9
78336,Cathar's Call,MID,W,9,9,9,9
78337,Celestus Sanctifier,MID,W,9,9,9,9
78338,Chaplain of Alms,MID,W,27,27,27,27
78340,Clarion Cathars,MID,W,9,9,9,9
78341,Curse of Silence,MID,W,9,18,9,18
78342,Duelcraft Trainer,MID,W,9,9,9,9
78343,Enduring Angel,MID,W,27,27,27,27
78345,Fateful Absence,MID,W,36,36,36,36
78346,Flare of Faith,MID,W,9,9,9,9
78347,Gavony Dawnguard,MID,W,9,9,9,9
78348,Gavony Silversmith,MID,W,9,9,9,9
78349,Gavony Trapper,MID,W,9,9,9,9
78350,Hedgewitch's Mask,MID,W,9,9,9,9
78351,Homestead Courage,MID,W,45,45,45,45
78352,Intrepid Adversary,MID,W,45,45,45,45
78353,Loyal Gryff,MID,W,9,9,9,9
78354,Lunarch Veteran,MID,W,36,36,36,36
78356,Mourning Patrol,MID,W,9,9,9,9
78358,Odric's Outrider,MID,W,9,9,9,9
78359,Ritual Guardian,MID,W,9,9,9,9
78360,Ritual of Hope,MID,W,9,9,9,9
78361,Search Party Captain,MID,W,9,9,9,9
78362,Sigarda's Splendor,MID,W,27,27,27,27
78363,Sigardian Savior,MID,W,45,45,45,45
78364,Soul-Guide Gryff,MID,W,9,9,9,9
78365,Sungold Barrage,MID,W,9,9,9,9
78366,Sungold Sentinel,MID,W,27,27,27,27
78367,Sunset Revelry,MID,W,9,9,9,9
78368,Thraben Exorcism,MID,W,9,9,9,9
78369,Unruly Mob,MID,W,9,9,9,9
78370,Vanquish the Horde,MID,W,18,18,18,18
78371,Baithook Angler,MID,U,9,9,9,9
78373,Component Collector,MID,U,9,9,9,9
78374,Consider,MID,U,18,18,18,18
78375,Covetous Castaway,MID,U,9,9,9,9
78377,Curse of Surveillance,MID,U,9,18,9,18
78378,Delver of Secrets,MID,U,18,18,18,18
78380,Devious Cover-Up,MID,U,9,9,9,9
78381,Dissipate,MID,U,18,18,18,18
78382,Drownyard Amalgam,MID,U,9,9,9,9
78383,Fading Hope,MID,U,45,45,45,45
78384,Falcon Abomination,MID,U,9,9,9,9
78385,Firmament Sage,MID,U,9,9,9,9
78386,Flip the Switch,MID,U,9,9,9,9
78387,Galedrifter,MID,U,9,9,9,9
78389,Geistwave,MID,U,9,9,9,9
78390,Grafted Identity,MID,U,27,27,27,27
78391,Larder Zombie,MID,U,9,9,9,9
78392,"Lier, Disciple of the Drowned",MID,U,27,-360,27,36
78393,Locked in the Cemetery,MID,U,9,9,9,9
78394,Malevolent Hermit,MID,U,27,27,27,27
78396,Memory Deluge,MID,U,45,45,45,45
78397,Mysterious Tome,MID,U,9,9,9,9
78399,Nebelgast Intruder,MID,U,9,9,9,9
78400,Ominous Roost,MID,U,9,9,9,9
78401,Organ Hoarder,MID,U,9,9,9,9
78402,Otherworldly Gaze,MID,U,9,9,9,9
78403,Overwhelmed Archivist,MID,U,9,9,9,9
78405,Patrician Geist,MID,U,9,9,9,18
78406,Phantom Carriage,MID,U,0,0,9,9
78407,Poppet Stitcher,MID,U,9,27,9,27
78409,Revenge of the Drowned,MID,U,9,9,9,9
78410,Secrets of the Key,MID,U,9,9,9,9
78411,Shipwreck Sifters,MID,U,0,0,9,9
78412,Skaab Wrangler,MID,U,9,9,9,9
78413,Sludge Monster,MID,U,27,27,27,27
78414,Spectral Adversary,MID,U,45,45,45,45
78415,Startle,MID,U,9,9,9,9
78416,Stormrider Spirit,MID,U,9,9,9,9
78417,Suspicious Stowaway,MID,UG,45,45,45,45
78419,Triskaidekaphile,MID,U,9,18,9,18
78420,Unblinking Observer,MID,U,9,9,9,9
78421,Vivisection,MID,U,9,9,9,9
78422,Arrogant Outlaw,MID,B,9,9,9,9
78423,Baneblade Scoundrel,MID,B,9,9,9,9
78425,Bat Whisperer,MID,B,9,9,9,9
78426,Bladebrand,MID,B,9,9,9,9
78427,Blood Pact,MID,B,9,9,9,9
78428,Bloodline Culling,MID,B,36,36,36,36
78429,Bloodtithe Collector,MID,B,9,9,9,9
78430,Champion of the Perished,MID,B,36,36,36,36
78431,Covert Cutpurse,MID,B,9,9,9,9
78433,Crawl from the Cellar,MID,B,9,9,9,9
78434,Curse of Leeches,MID,B,18,18,18,18
78436,Defenestrate,MID,B,9,9,9,9
78437,Diregraf Horde,MID,B,9,9,9,9
78438,Dreadhound,MID,B,9,9,9,9
78439,Duress,MID,B,9,9,9,9
78440,Eaten Alive,MID,B,9,9,9,9
78441,Ecstatic Awakener,MID,B,9,9,9,9
78443,Foul Play,MID,B,9,9,9,9
78444,Ghoulish Procession,MID,B,9,9,9,9
78445,"Gisa, Glorious Resurrector",MID,B,27,9,27,27
78446,Graveyard Trespasser,MID,B,36,36,36,36
78448,Heirloom Mirror,MID,B,9,9,9,9
78450,Hobbling Zombie,MID,B,9,9,9,9
78451,Infernal Grasp,MID,B,27,27,27,27
78452,"Jadar, Ghoulcaller of Nephalia",MID,B,36,720,36,480
78453,"Jerren, Corrupted Bishop",MID,B,36,9,36,36
78455,Lord of the Forsaken,MID,B,18,18,18,18
78456,Mask of Griselbrand,MID,B,27,27,27,27
78457,The Meathook Massacre,MID,B,36,36,45,45
78458,Morbid Opportunist,MID,B,9,9,9,9
78459,Morkrut Behemoth,MID,B,9,9,9,9
78460,Necrosynthesis,MID,B,9,9,9,9
78461,No Way Out,MID,B,9,9,9,9
78462,Novice Occultist,MID,B,9,9,9,9
78463,Olivia's Midnight Ambush,MID,B,9,9,9,9
78464,Rotten Reunion,MID,B,9,9,9,9
78465,Shady Traveler,MID,B,9,9,9,9
78467,Siege Zombie,MID,B,9,9,9,9
78468,Slaughter Specialist,MID,B,27,27,27,27
78469,Stromkirk Bloodthief,MID,B,9,9,9,9
78470,Tainted Adversary,MID,B,27,27,27,27
78471,Vampire Interloper,MID,B,9,9,9,9
78472,Vengeful Strangler,MID,B,9,9,9,9
78474,Abandon the Post,MID,R,9,9,9,9
78475,Ardent Elementalist,MID,R,9,9,9,9
78476,Bloodthirsty Adversary,MID,R,45,45,45,45
78477,Brimstone Vandal,MID,R,9,9,9,9
78478,Burn Down the House,MID,R,27,27,27,27
78479,Burn the Accursed,MID,R,9,9,9,9
78480,Cathartic Pyre,MID,R,9,9,9,9
78481,Curse of Shaken Faith,MID,R,18,18,18,18
78482,Electric Revelation,MID,R,9,9,9,9
78483,Falkenrath Perforator,MID,R,9,9,9,9
78484,Falkenrath Pit Fighter,MID,R,27,27,27,27
78485,Famished Foragers,MID,R,9,9,9,9
78486,Fangblade Brigand,MID,R,9,9,9,9
78488,Festival Crasher,MID,R,9,9,9,9
78489,Flame Channeler,MID,R,18,18,18,18
78491,Geistflame Reservoir,MID,R,18,18,18,18
78492,Harvesttide Infiltrator,MID,R,9,9,9,9
78494,Immolation,MID,R,9,9,9,9
78495,Lambholt Harrier,MID,R,9,9,9,9
78496,Light Up the Night,MID,R,36,36,36,36
78497,Lunar Frenzy,MID,R,9,9,9,9
78498,Moonrager's Slash,MID,R,9,9,9,9
78499,Moonveil Regent,MID,R,36,36,36,36
78500,Mounted Dreadknight,MID,R,9,9,9,9
78501,Neonate's Rush,MID,R,9,9,9,9
78502,Obsessive Astronomer,MID,R,9,9,9,9
78503,Pack's Betrayal,MID,R,9,9,9,9
78504,Play with Fire,MID,R,18,18,18,18
78505,Purifying Dragon,MID,R,9,9,9,9
78506,Raze the Effigy,MID,R,9,9,9,9
78507,Reckless Stormseeker,MID,R,36,36,36,36
78509,Seize the Storm,MID,R,9,9,9,9
78510,Smoldering Egg,MID,R,18,27,18,27
78512,Spellrune Painter,MID,R,9,9,9,9
78514,Stolen Vitality,MID,R,18,9,18,9
78515,Sunstreak Phoenix,MID,R,36,36,36,36
78516,Tavern Ruffian,MID,R,9,9,9,9
78518,Thermo-Alchemist,MID,R,9,9,9,9
78519,Village Watch,MID,R,9,9,9,9
78521,Voldaren Ambusher,MID,R,9,9,9,9
78522,Voldaren Stinger,MID,R,9,9,9,9
78523,Augur of Autumn,MID,G,27,27,27,27
78524,Bird Admirer,MID,G,9,9,9,9
78526,Bounding Wolf,MID,G,9,9,9,9
78527,Bramble Armor,MID,G,9,9,9,9
78528,Briarbridge Tracker,MID,G,36,36,36,36
78529,Brood Weaver,MID,G,9,9,9,9
78530,Burly Breaker,MID,G,9,9,9,9
78532,Candlelit Cavalry,MID,G,9,9,9,9
78533,Clear Shot,MID,G,9,9,9,9
78534,Consuming Blob,MID,G,27,27,27,27
78535,Contortionist Troupe,MID,G,9,9,9,9
78536,Dawnhart Mentor,MID,G,9,9,9,9
78537,Dawnhart Rejuvenator,MID,G,9,9,9,9
78538,Deathbonnet Sprout,MID,G,9,9,9,9
78540,Defend the Celestus,MID,G,9,9,9,9
78541,Dryad's Revival,MID,G,9,9,9,9
78542,Duel for Dominance,MID,G,9,9,9,9
78543,Eccentric Farmer,MID,G,9,9,9,9
78544,Harvesttide Sentry,MID,G,9,9,9,9
78545,Hound Tamer,MID,G,9,9,9,9
78547,Howl of the Hunt,MID,G,9,9,9,9
78548,Might of the Old Ways,MID,G,9,9,9,9
78549,Outland Liberator,MID,G,9,9,9,9
78551,Path to the Festival,MID,G,9,9,9,9
78552,Pestilent Wolf,MID,G,9,9,9,9
78553,Plummet,MID,G,9,6,9,6
78554,Primal Adversary,MID,G,36,36,36,36
78555,Return to Nature,MID,G,9,9,9,9
78556,Rise of the Ants,MID,G,9,9,9,9
78557,"Saryth, the Viper's Fang",MID,G,27,9,27,27
78558,Shadowbeast Sighting,MID,G,9,9,9,9
78559,Snarling Wolf,MID,G,9,9,9,9
78560,Storm the Festival,MID,G,36,36,36,36
78561,Tapping at the Window,MID,G,9,9,9,9
78562,Timberland Guide,MID,G,9,9,9,9
78563,Tireless Hauler,MID,G,9,9,9,9
78565,Tovolar's Huntmaster,MID,G,45,45,45,45
78567,Turn the Earth,MID,G,9,9,9,9
78568,Unnatural Growth,MID,G,27,27,27,27
78569,Willow Geist,MID,G,18,18,18,18
78570,Wrenn and Seven,MID,G,27,9,27,27
78571,Angelfire Ignition,MID,WR,18,18,18,18
78572,Arcane Infusion,MID,UR,9,18,9,18
78573,"Arlinn, the Pack's Hope",MID,RG,36,-360,36,9
78575,Bladestitched Skaab,MID,UB,18,18,18,18
78576,Can't Stay Away,MID,WB,36,36,36,36
78577,Corpse Cobble,MID,UB,9,9,9,9
78578,Croaking Counterpart,MID,UG,27,27,27,27
78579,Dawnhart Wardens,MID,WG,9,9,9,9
78580,"Dennick, Pious Apprentice",MID,WU,27,9,27,27
78582,Devoted Grafkeeper,MID,WU,0,0,18,18
78584,Dire-Strain Rampage,MID,RG,27,27,27,27
78585,Diregraf Rebirth,MID,BG,27,27,27,27
78586,Faithful Mending,MID,WU,18,18,18,18
78587,Fleshtaker,MID,WB,9,9,9,9
78588,"Florian, Voldaren Scion",MID,BR,36,9,36,36
78589,Galvanic Iteration,MID,UR,9,18,9,18
78590,Ghoulcaller's Harvest,MID,BG,9,18,9,18
78591,Grizzly Ghoul,MID,BG,9,9,9,9
78592,Hallowed Respite,MID,WU,9,18,9,18
78593,Hungry for More,MID,BR,9,9,9,9
78594,Join the Dance,MID,WG,18,18,18,18
78595,"Katilda, Dawnhart Prime",MID,WG,45,360,45,240
78596,Kessig Naturalist,MID,RG,9,9,9,9
78598,"Liesa, Forgotten Archangel",MID,WB,27,9,27,27
78599,"Ludevic, Necrogenius",MID,UB,36,-360,36,-360
78601,Old Stickfingers,MID,BG,27,-360,27,9
78602,"Rem Karolus, Stalwart Slayer",MID,WR,36,9,36,36
78603,Rite of Harmony,MID,WG,27,27,27,27
78604,Rite of Oblivion,MID,WB,18,18,18,18
78605,Rootcoil Creeper,MID,UG,9,9,9,9
78606,Sacred Fire,MID,WR,18,18,18,18
78607,"Sigarda, Champion of Light",MID,WG,45,9,45,9
78608,Siphon Insight,MID,UB,18,18,18,18
78609,"Slogurk, the Overslime",MID,UG,9,-360,9,-360
78610,Storm Skreelix,MID,UR,9,9,9,9
78611,Sunrise Cavalier,MID,WR,27,27,27,27
78612,"Teferi, Who Slows the Sunset",MID,WU,36,1800,36,1200
78613,"Tovolar, Dire Overlord",MID,RG,27,9,27,27
78615,Unnatural Moonrise,MID,RG,9,9,9,9
78616,"Vadrik, Astral Archmage",MID,UR,9,720,9,480
78617,Vampire Socialite,MID,BR,18,18,18,18
78618,Wake to Slaughter,MID,BR,27,27,27,27
78619,Winterthorn Blessing,MID,UG,9,9,9,9
78620,The Celestus,MID,,27,27,27,27
78621,Crossroads Candleguide,MID,,9,9,9,9
78622,Jack-o'-Lantern,MID,,9,9,9,9
78623,Moonsilver Key,MID,,9,9,9,9
78624,Mystic Skull,MID,,9,9,9,9
78626,Pithing Needle,MID,,27,27,27,27
78627,Silver Bolt,MID,,9,9,9,9
78628,Stuffed Bear,MID,,9,9,9,9
78629,Deserted Beach,MID,WU,0,0,0,0
78630,Evolving Wilds,MID,,9,9,9,9
78631,Field of Ruin,MID,,0,0,0,0
78632,Haunted Ridge,MID,BR,0,0,0,0
78633,Hostile Hostel,MID,B,27,27,27,27
78635,Overgrown Farmland,MID,WG,0,0,0,0
78636,Rockfall Vale,MID,RG,0,0,0,0
78637,Shipwreck Marsh,MID,UB,0,0,0,0
78638,Plains,MID,W,0,0,0,0
78639,Island,MID,U,0,0,0,0
78640,Swamp,MID,B,0,0,0,0
78641,Mountain,MID,R,0,0,0,0
78642,Forest,MID,G,0,0,0,0
78643,Plains,MID,W,0,0,0,0
78644,Plains,MID,W,0,0,0,0
78645,Island,MID,U,0,0,0,0
78646,Island,MID,U,0,0,0,0
78647,Swamp,MID,B,0,0,0,0
78648,Swamp,MID,B,0,0,0,0
78649,Mountain,MID,R,0,0,0,0
78650,Mountain,MID,R,0,0,0,0
78651,Forest,MID,G,0,0,0,0
78652,Forest,MID,G,0,0,0,0
78776,Adamant Will,VOW,W,9,9,9,9
78777,Angelic Quartermaster,VOW,W,9,9,9,9
78778,Arm the Cathars,VOW,W,9,9,9,9
78779,Bride's Gown,VOW,W,9,9,9,9
78780,By Invitation Only,VOW,W,27,27,27,27
78781,Cemetery Protector,VOW,W,45,45,45,45
78782,Circle of Confinement,VOW,W,27,27,27,27
78783,Dawnhart Geist,VOW,W,9,9,9,9
78784,Distracting Geist,VOW,W,9,9,9,9
78786,Drogskol Infantry,VOW,W,9,9,9,9
78788,Estwald Shieldbasher,VOW,W,9,9,9,9
78789,Faithbound Judge,VOW,W,27,27,27,27
78791,Fierce Retribution,VOW,W,9,9,9,9
78792,Fleeting Spirit,VOW,W,9,9,9,9
78793,Gryff Rider,VOW,W,9,9,9,9
78794,Gryffwing Cavalry,VOW,W,9,9,9,9
78795,Hallowed Haunting,VOW,W,36,36,36,36
78796,Heron of Hope,VOW,W,9,9,9,9
78797,Heron-Blessed Geist,VOW,W,9,9,9,9
78798,Hopeful Initiate,VOW,W,36,36,36,36
78799,"Katilda, Dawnhart Martyr",VOW,W,45,360,45,36
78801,Kindly Ancestor,VOW,W,9,9,9,9
78803,Lantern Flare,VOW,WR,27,27,27,27
78804,Militia Rallier,VOW,W,9,9,9,9
78805,Nebelgast Beguiler,VOW,W,9,9,9,9
78806,Nurturing Presence,VOW,W,9,9,9,9
78807,Ollenbock Escort,VOW,W,9,9,9,9
78808,Panicked Bystander,VOW,WB,9,9,9,9
78810,Parish-Blade Trainee,VOW,W,9,9,9,9
78811,Piercing Light,VOW,W,9,9,9,9
78812,Radiant Grace,VOW,W,9,9,9,9
78814,Resistance Squad,VOW,W,9,9,9,9
78815,Sanctify,VOW,W,9,9,9,9
78816,Savior of Ollenbock,VOW,W,18,18,18,18
78817,Sigarda's Imprisonment,VOW,W,9,9,9,9
78818,Sigarda's Summons,VOW,W,18,18,18,18
78819,Supernatural Rescue,VOW,W,9,9,9,9
78820,"Thalia, Guardian of Thraben",VOW,W,45,360,45,240
78821,Traveling Minister,VOW,W,9,9,9,9
78822,Twinblade Geist,VOW,W,9,9,9,9
78824,Unholy Officiant,VOW,W,9,9,9,9
78825,Valorous Stance,VOW,W,18,18,18,18
78826,Vampire Slayer,VOW,W,9,9,9,9
78827,Voice of the Blessed,VOW,W,45,45,45,45
78828,Wedding Announcement,VOW,W,45,45,45,45
78830,Welcoming Vampire,VOW,W,36,36,36,36
78831,Alchemist's Retrieval,VOW,U,9,9,9,9
78832,Binding Geist,VOW,U,0,0,9,9
78834,Biolume Egg,VOW,U,9,9,9,9
78836,Cemetery Illuminator,VOW,U,18,36,18,36
78837,Chill of the Grave,VOW,U,9,9,9,9
78838,Cobbled Lancer,VOW,U,9,9,9,9
78839,Consuming Tide,VOW,U,9,27,9,27
78840,Cradle of Safety,VOW,U,9,9,9,9
78841,Cruel Witness,VOW,U,9,9,9,9
78842,Diver Skaab,VOW,U,9,9,9,9
78843,Dreadlight Monstrosity,VOW,U,9,9,9,9
78844,Dreamshackle Geist,VOW,U,18,18,18,27
78845,Fear of Death,VOW,U,9,9,9,9
78846,Geistlight Snare,VOW,U,36,27,36,27
78847,"Geralf, Visionary Stitcher",VOW,U,18,9,18,9
78848,Gutter Skulker,VOW,U,9,6,9,9
78850,Hullbreaker Horror,VOW,U,27,45,27,45
78851,Inspired Idea,VOW,U,27,27,27,27
78852,"Jacob Hauken, Inspector",VOW,U,9,1440,9,960
78854,Lantern Bearer,VOW,U,27,27,9,9
78856,Lunar Rejection,VOW,U,9,9,9,9
78857,Mirrorhall Mimic,VOW,U,18,18,18,18
78859,Mischievous Catgeist,VOW,U,9,9,9,18
78861,Necroduality,VOW,U,18,18,18,18
78862,Overcharged Amalgam,VOW,U,18,18,18,18
78863,Patchwork Crawler,VOW,U,9,18,9,18
78864,Repository Skaab,VOW,U,9,9,9,9
78865,Scattered Thoughts,VOW,U,9,9,9,9
78866,Screaming Swarm,VOW,U,9,9,9,9
78867,Selhoff Entomber,VOW,U,9,9,9,9
78868,Serpentine Ambush,VOW,U,9,9,9,9
78869,Skywarp Skaab,VOW,U,9,9,9,9
78870,Soulcipher Board,VOW,U,9,9,9,9
78872,Steelclad Spirit,VOW,U,9,9,9,9
78873,Stitched Assistant,VOW,U,9,9,9,9
78874,Stormchaser Drake,VOW,U,18,18,18,18
78875,Syncopate,VOW,U,9,9,9,9
78876,Syphon Essence,VOW,U,9,9,9,9
78877,Thirst for Discovery,VOW,U,18,18,18,18
78878,Wanderlight Spirit,VOW,U,9,9,9,9
78879,Wash Away,VOW,U,9,9,9,9
78880,Whispering Wizard,VOW,U,9,9,9,9
78881,Winged Portent,VOW,UG,9,18,9,18
78882,Witness the Future,VOW,U,9,9,9,9
78883,Wretched Throng,VOW,U,9,9,9,9
78884,Aim for the Head,VOW,B,9,9,9,9
78885,Archghoul of Thraben,VOW,B,9,9,9,9
78886,Bleed Dry,VOW,B,9,9,9,9
78887,Blood Fountain,VOW,B,9,9,9,9
78888,Bloodcrazed Socialite,VOW,B,9,9,9,9
78889,Bloodsworn Squire,VOW,B,9,9,9,9
78891,Bloodvial Purveyor,VOW,B,27,27,27,27
78892,Catapult Fodder,VOW,B,9,9,9,9
78894,Cemetery Desecrator,VOW,B,27,27,27,27
78895,Concealing Curtains,VOW,B,27,27,27,27
78897,Courier Bat,VOW,B,9,9,9,9
78898,Demonic Bargain,VOW,B,18,18,18,18
78899,Desperate Farmer,VOW,B,9,9,9,9
78901,Diregraf Scavenger,VOW,B,9,9,9,9
78902,Doomed Dissenter,VOW,B,9,6,9,6
78903,Dread Fugue,VOW,B,27,27,27,27
78904,Dreadfeast Demon,VOW,B,18,18,18,18
78905,Dying to Serve,VOW,B,9,27,9,27
78906,Edgar's Awakening,VOW,B,9,9,9,9
78907,Falkenrath Forebear,VOW,B,27,27,27,27
78908,Fell Stinger,VOW,B,45,45,45,45
78909,Gift of Fangs,VOW,B,9,9,9,9
78910,Gluttonous Guest,VOW,B,9,9,9,9
78911,Graf Reaver,VOW,B,27,27,27,27
78912,Grisly Ritual,VOW,B,9,9,9,9
78913,Groom's Finery,VOW,B,9,9,9,9
78914,Headless Rider,VOW,B,27,27,27,27
78915,Henrika Domnathi,VOW,B,45,9,45,9
78917,Hero's Downfall,VOW,B,27,27,27,27
78918,Innocent Traveler,VOW,B,9,9,9,9
78920,Mindleech Ghoul,VOW,B,9,9,9,9
78921,Parasitic Grasp,VOW,B,18,18,18,18
78922,Path of Peril,VOW,WB,36,36,36,36
78923,Persistent Specimen,VOW,B,9,9,9,9
78924,Pointed Discussion,VOW,B,9,9,9,9
78925,Ragged Recluse,VOW,B,9,9,9,9
78927,Restless Bloodseeker,VOW,B,9,9,9,9
78929,Rot-Tide Gargantua,VOW,B,9,9,9,9
78930,Skulking Killer,VOW,B,9,9,9,9
78931,Sorin the Mirthless,VOW,B,45,9,45,9
78932,"Toxrill, the Corrosive",VOW,UB,27,360,27,240
78933,Undead Butler,VOW,B,18,18,18,18
78934,Undying Malice,VOW,B,9,9,9,9
78935,Unhallowed Phalanx,VOW,B,9,9,9,9
78936,Vampire's Kiss,VOW,B,9,9,9,9
78937,Voldaren Bloodcaster,VOW,B,36,36,36,36
78939,Wedding Security,VOW,B,9,9,9,9
78940,Abrade,VOW,R,36,36,36,36
78941,Alchemist's Gambit,VOW,UR,18,36,18,36
78942,Alluring Suitor,VOW,R,9,9,9,9
78944,Ancestral Anger,VOW,R,45,9,45,9
78945,Ballista Watcher,VOW,R,9,9,9,9
78947,Belligerent Guest,VOW,R,9,9,9,9
78948,Blood Hypnotist,VOW,R,9,9,9,9
78949,Blood Petal Celebrant,VOW,R,9,9,9,9
78950,Bloody Betrayal,VOW,R,9,9,9,9
78951,Cemetery Gatekeeper,VOW,R,45,45,45,45
78952,"Chandra, Dressed to Kill",VOW,R,45,9,45,45
78953,Change of Fortune,VOW,R,18,18,18,18
78954,Creepy Puppeteer,VOW,R,9,36,9,36
78955,Curse of Hospitality,VOW,R,18,18,18,18
78956,Daybreak Combatants,VOW,R,9,9,9,9
78957,Dominating Vampire,VOW,R,36,36,36,36
78958,End the Festivities,VOW,R,9,9,9,9
78959,Falkenrath Celebrants,VOW,R,9,9,9,9
78960,Fearful Villager,VOW,R,9,9,9,9
78962,Flame-Blessed Bolt,VOW,R,9,9,9,9
78963,Frenzied Devils,VOW,R,9,9,9,9
78964,Honeymoon Hearse,VOW,R,9,9,9,9
78965,Hungry Ridgewolf,VOW,R,9,9,9,9
78966,Ill-Tempered Loner,VOW,R,27,27,27,27
78968,Into the Night,VOW,R,9,9,9,9
78969,Kessig Flamebreather,VOW,R,9,9,9,9
78970,Kessig Wolfrider,VOW,R,18,45,18,45
78971,Lacerate Flesh,VOW,R,9,9,9,9
78972,Lambholt Raconteur,VOW,R,9,9,9,9
78974,Lightning Wolf,VOW,R,9,9,9,9
78975,Magma Pummeler,VOW,R,9,9,9,9
78976,Manaform Hellkite,VOW,R,36,36,36,36
78977,Markov Retribution,VOW,R,9,9,9,9
78978,Olivia's Attendants,VOW,R,18,18,18,18
78979,Pyre Spawn,VOW,R,9,9,9,9
78980,Reckless Impulse,VOW,R,9,9,9,9
78981,Rending Flame,VOW,R,9,9,9,9
78982,Runebound Wolf,VOW,R,9,9,9,9
78983,Sanguine Statuette,VOW,R,9,9,9,9
78984,Stensia Uprising,VOW,R,18,18,18,18
78985,Sure Strike,VOW,R,9,3,9,3
78986,Vampires' Vengeance,VOW,R,18,18,18,18
78987,Volatile Arsonist,VOW,R,36,36,36,36
78989,Voldaren Epicure,VOW,R,36,9,36,9
78990,Voltaic Visionary,VOW,R,18,18,18,18
